CookerStat, GenerateAssetRegistry=0.023320, Initialize=0.144254, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C984A14B4C828F52416BF6A1089FF50__2794303F918EAFB779BD9DD2CC4A1B497CF7F231, StartTime=2016.05.27-14.19.14, HierarchicalDDC=, DataSize=840, Duration=27.457808, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5A2DD9584937DEFEBDB4BBB0ACCE0__AFDAA4EDF3508FE844247F9F6A6518593C51DD8F, StartTime=2016.05.27-14.19.29, HierarchicalDDC=, DataSize=262407, Duration=5.985688, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionId29EF8E34413F5DC868FC70B9DC7AD1AD_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5A2DD9584937DEFEBDB4BBB0ACCE0__0440F5F531E231BA5E182B594A3A4926AF97A9A5, StartTime=2016.05.27-14.19.29, HierarchicalDDC=, DataSize=65799, Duration=3.801893, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5A2DD9584937DEFEBDB4BBB0ACCE0__41C5B26E32F936DBF4319FFD256244B12B30BDB4, StartTime=2016.05.27-14.19.29, HierarchicalDDC=, DataSize=16647, Duration=2.287067, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5A2DD9584937DEFEBDB4BBB0ACCE0__512485ABD31B477EA9ABD067BE0C5421B39E0020, StartTime=2016.05.27-14.19.29, HierarchicalDDC=, DataSize=7493, Duration=1.986898, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_12, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F66DA5E24188B51233E5F9AC049315FC_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.19.29, Duration=103.776245, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionId29EF8E34413F5DC868FC70B9DC7AD1AD_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F66DA5E24188B51233E5F9AC049315FC___AD044742DA124E944FD6347DC5AAC6762F124316, StartTime=2016.05.27-14.19.29, HierarchicalDDC=, DataSize=1048837, Duration=4.772357, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F66DA5E24188B51233E5F9AC049315FC___84E4128DC09A75F62FE0DD2770256CBCF9348EA6, StartTime=2016.05.27-14.19.29, HierarchicalDDC=, DataSize=262403, Duration=3.491737, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F66DA5E24188B51233E5F9AC049315FC___7DEE8944918BAE12A07607AD663F2C134FB3CFE1, StartTime=2016.05.27-14.19.29, HierarchicalDDC=, DataSize=65795, Duration=2.369355, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F66DA5E24188B51233E5F9AC049315FC___99545BD511D932D6BFFBB6E6E4FB4A60ADACB823, StartTime=2016.05.27-14.19.29, HierarchicalDDC=, DataSize=16643, Duration=1.524158, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F66DA5E24188B51233E5F9AC049315FC___56EFE377E65C15D84CB97A20A102CE1D4E222074, StartTime=2016.05.27-14.19.29, HierarchicalDDC=, DataSize=7175, Duration=1.775686, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_13, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89FAE76147BE843656BE72BFB765E020_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.19.30, Duration=813.086731, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89FAE76147BE843656BE72BFB765E__634C938BCB427A8E8B170FBC4B41592A33D89311, StartTime=2016.05.27-14.19.30, HierarchicalDDC=, DataSize=2097417, Duration=6.449431, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionId29EF8E34413F5DC868FC70B9DC7AD1AD_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89FAE76147BE843656BE72BFB765E__BE6334C1F5BCBA1ACB9CFA53C6BA84551E1B0681, StartTime=2016.05.27-14.19.30, HierarchicalDDC=, DataSize=524553, Duration=8.326392, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89FAE76147BE843656BE72BFB765E__DE2E8231FD0178FF0228B9F2E453E2F72ABCB892, StartTime=2016.05.27-14.19.30, HierarchicalDDC=, DataSize=131335, Duration=3.923494, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89FAE76147BE843656BE72BFB765E__A90D3816ABD79E25A7134CFC39F62376DA428BDE, StartTime=2016.05.27-14.19.30, HierarchicalDDC=, DataSize=33031, Duration=1.734041, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89FAE76147BE843656BE72BFB765E__947A70DB487245A00AB828E9A0178665B4BD551D, StartTime=2016.05.27-14.19.30, HierarchicalDDC=, DataSize=8455, Duration=2.891734, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89FAE76147BE843656BE72BFB765E__02E5B6EFBB6B65A66752CA32B308990E92963B70, StartTime=2016.05.27-14.19.30, HierarchicalDDC=, DataSize=4749, Duration=1.140367, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_14, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.19.31, Duration=458.700500, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___A3B1D7C268F74A4F2960EBC7257907690600BE69, StartTime=2016.05.27-14.19.31, HierarchicalDDC=, DataSize=4194565, Duration=10.896638, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___BB72D3901D3B16BFC9A4E349D9E98FCF0FB68D0C, StartTime=2016.05.27-14.19.31, HierarchicalDDC=, DataSize=1048837, Duration=5.543597, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionId29EF8E34413F5DC868FC70B9DC7AD1AD_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___E6D6299AA0EA9F4DFDFFCFFE9EFABD85DC7C1DB1, StartTime=2016.05.27-14.19.31, HierarchicalDDC=, DataSize=262403, Duration=4.233654, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionId29EF8E34413F5DC868FC70B9DC7AD1AD_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___3CE5320B2657F4BB1395A6532CAE66B5C90A3127, StartTime=2016.05.27-14.19.31, HierarchicalDDC=, DataSize=65795, Duration=3.007338, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___F8E6FA962276410ADC1E89685BE11FD7D0D125FA, StartTime=2016.05.27-14.19.31, HierarchicalDDC=, DataSize=16643, Duration=3.063303, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___67EFA84C6DD43F19667A390C19E1116948186D44, StartTime=2016.05.27-14.19.31, HierarchicalDDC=, DataSize=7468, Duration=2.713498, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_15, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_554540744378681136F94587A55F8171_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.19.31, Duration=705.161804, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionId29EF8E34413F5DC868FC70B9DC7AD1AD_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_554540744378681136F94587A55F8171__CB5CE6971120217254675AE8D45D0EB88085D9F4, StartTime=2016.05.27-14.19.32, HierarchicalDDC=, DataSize=2097414, Duration=10.692749, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_554540744378681136F94587A55F8171__C945318273AAD639D7587CB511FE79FCD40E743C, StartTime=2016.05.27-14.19.32, HierarchicalDDC=, DataSize=524550, Duration=6.458428, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_554540744378681136F94587A55F8171__39920D9A36D38CC58F8F5BEEB504D931ACB7828E, StartTime=2016.05.27-14.19.32, HierarchicalDDC=, DataSize=131332, Duration=2.850089, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_554540744378681136F94587A55F8171__B80AE5B0AEBC496E00C4D50D438CB391104A38DA, StartTime=2016.05.27-14.19.32, HierarchicalDDC=, DataSize=33028, Duration=2.422992, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_554540744378681136F94587A55F8171__64525CA305C3B777F92562730118DB784EC050BE, StartTime=2016.05.27-14.19.32, HierarchicalDDC=, DataSize=8452, Duration=3.248204, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_554540744378681136F94587A55F8171__BF26E6E11FF95191708C5B709A2C02FBF51F6E1B, StartTime=2016.05.27-14.19.32, HierarchicalDDC=, DataSize=4731, Duration=3.110945, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_16, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_29477CA14DD9837C5C860B8C2BE4EA4B_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.19.32, Duration=6.935161, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_29477CA14DD9837C5C860B8C2BE4EA4__1A003A17B2538F3080934F06EBD888872B341288, StartTime=2016.05.27-14.19.32, HierarchicalDDC=, DataSize=262405, Duration=7.832002, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionId29EF8E34413F5DC868FC70B9DC7AD1AD_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_29477CA14DD9837C5C860B8C2BE4EA4__74A3C773475AD2BA10D9552CDA95D0C49EEA9243, StartTime=2016.05.27-14.19.32, HierarchicalDDC=, DataSize=65797, Duration=2.093840, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_29477CA14DD9837C5C860B8C2BE4EA4__C97E829FF08730946E3B2553F949B26D0F036BC3, StartTime=2016.05.27-14.19.32, HierarchicalDDC=, DataSize=22958, Duration=1.464192, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_1, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=0.106942, FlushAsyncLoading=0.004996, FlushStreamingFunc=0.617325, BlockTillAllRequestsFinished=0.007663, ResetLoadersForSaveUnMarkAllObjects=0.129927, TagPackageExports=0.830870, BeginCacheForCookedPlatformData=0.002999, SerializeImports=1.435872, GatherLocalizableTextData=11.986703, MarkNames=0.026651, SerializeSummary=0.015993, SerializeNames=0.085618, SerializeGatherableTextData=0.006329, BuildExportMap=0.063632, SortExportsNonSeekfree=0.058636, SortExportsSeekfreeConstructor=0.073291, SortExportsSeekfreeInner=4.656754, SortExportsSeekfree=0.004333, BuildDependencyMap=0.017989, SerializeImportMap=0.009663, SerializeExportMap=0.009995, SerializeDependencyMap=0.004664, SerializeStringAssetReferenceMap=0.002664, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.238534, SerializeExports=1.284622, SerializeBulkData=0.006329, MoveFile=0.825543, UnaccountedTime=1.112051, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_2, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/ShooterGameInstance.uasset, AutoPackageBackupDelegate=0.160243, FlushAsyncLoading=0.006996, FlushStreamingFunc=7.073086, BlockTillAllRequestsFinished=0.012659, ResetLoadersForSaveUnMarkAllObjects=0.219882, TagPackageExports=0.103611, BeginCacheForCookedPlatformData=0.002332, SerializeImports=0.780899, GatherLocalizableTextData=0.126600, MarkNames=0.008661, SerializeSummary=0.011992, SerializeNames=0.038311, SerializeGatherableTextData=0.001002, BuildExportMap=0.030983, SortExportsNonSeekfree=0.010658, SortExportsSeekfreeConstructor=0.063300, SortExportsSeekfreeInner=0.260521, SortExportsSeekfree=0.003334, BuildDependencyMap=0.009660, SerializeImportMap=0.008330, SerializeExportMap=0.005998, SerializeDependencyMap=0.001330, SerializeStringAssetReferenceMap=0.001665, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.082288, SerializeExports=0.304498, SerializeBulkData=0.005998, MoveFile=15.252225, UnaccountedTime=1.112718, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_17, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_7F344B3E4D4266CCE88B709D7F500421_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.23.08, Duration=0.544366, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_7F344B3E4D4266CCE88B709D7F50042__222921CF9CB8F9912A54CD18C79B85BF33F2DF2A, StartTime=2016.05.27-14.23.08, HierarchicalDDC=, DataSize=16696, Duration=1.590453, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_18, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4957CBA74161F467DABFBE98D2CA62AC_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.23.08, Duration=0.543699, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionId29EF8E34413F5DC868FC70B9DC7AD1AD_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4957CBA74161F467DABFBE98D2CA62A__E14509477DFD3EB2EB2DB6FA164EBF60B21B7043, StartTime=2016.05.27-14.23.08, HierarchicalDDC=, DataSize=16696, Duration=1.661081, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_19, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8A9D9D2A48FA9339997AE79343CFD879_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.23.08, Duration=0.541367, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8A9D9D2A48FA9339997AE79343CFD87__6E53AEB85A1CEED333B46798B5D732E0DB5F7973, StartTime=2016.05.27-14.23.08, HierarchicalDDC=, DataSize=16696, Duration=1.410887, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_20, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4FCFE7AC4BB0792204B58EA6C32D3177_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.23.08, Duration=0.569351, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdFD2F6C884E755536859376A5679C539E_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4FCFE7AC4BB0792204B58EA6C32D317__518950B96519736055C0913F8CEB6A8A2425EEC0, StartTime=2016.05.27-14.23.08, HierarchicalDDC=, DataSize=16696, Duration=1.726046, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_21, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D3CEBA6D46C9A259115E97AB0F4C15DF_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.23.08, Duration=0.545364, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionId29EF8E34413F5DC868FC70B9DC7AD1AD_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D3CEBA6D46C9A259115E97AB0F4C15D__D48CF3D72478D4898EA5113CA76D953D7794E8EB, StartTime=2016.05.27-14.23.08, HierarchicalDDC=, DataSize=16696, Duration=1.349255, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdC28BD1D54060BA17D81B9EBA0F0FC1BE_22, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BCE8FE5741A00FEBD2B9A5B20374AA1B_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-14.23.08, Duration=0.216547, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BCE8FE5741A00FEBD2B9A5B20374AA1__4410B99AB8D8E546A8817042EF75F318D48732CD, StartTime=2016.05.27-14.23.08, HierarchicalDDC=, DataSize=16696, Duration=2.287067, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_3, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayGamemode.uasset, AutoPackageBackupDelegate=0.105940, FlushAsyncLoading=0.004999, FlushStreamingFunc=0.064299, BlockTillAllRequestsFinished=0.006661, ResetLoadersForSaveUnMarkAllObjects=0.193894, TagPackageExports=0.942145, BeginCacheForCookedPlatformData=0.002999, SerializeImports=1.468521, GatherLocalizableTextData=0.807554, MarkNames=0.015993, SerializeSummary=0.013992, SerializeNames=0.081621, SerializeGatherableTextData=0.005994, BuildExportMap=0.058636, SortExportsNonSeekfree=0.052970, SortExportsSeekfreeConstructor=0.061631, SortExportsSeekfreeInner=5.384024, SortExportsSeekfree=0.006661, BuildDependencyMap=0.020988, SerializeImportMap=0.009328, SerializeExportMap=0.010662, SerializeDependencyMap=0.005331, SerializeStringAssetReferenceMap=0.002332, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.271514, SerializeExports=1.332931, SerializeBulkData=0.006661, MoveFile=0.837870, UnaccountedTime=1.123045, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_4, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/StarterContent/Maps/Minimal_Default_Auto1.umap, AutoPackageBackupDelegate=3.067303, FlushAsyncLoading=0.009328, FlushStreamingFunc=0.048637, BlockTillAllRequestsFinished=0.006329, ResetLoadersForSaveUnMarkAllObjects=35.994087, TagPackageExports=1.111053, BeginCacheForCookedPlatformData=0.003666, SerializeImports=1.998894, GatherLocalizableTextData=8.950047, MarkNames=0.073627, SerializeSummary=0.018988, SerializeNames=0.498392, SerializeGatherableTextData=0.023320, BuildExportMap=0.423767, SortExportsNonSeekfree=0.296503, SortExportsSeekfreeConstructor=0.074957, SortExportsSeekfreeInner=15.057001, SortExportsSeekfree=0.007663, BuildDependencyMap=0.097279, SerializeImportMap=0.055633, SerializeExportMap=0.029985, SerializeDependencyMap=0.009328, SerializeStringAssetReferenceMap=0.002000, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.231652, SerializeExports=4.497178, SerializeBulkData=95.990883, MoveFile=1.191672, UnaccountedTime=0.232872, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_5, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/GameplayCharacter_Auto1.uasset, AutoPackageBackupDelegate=0.107273, FlushAsyncLoading=0.004664, FlushStreamingFunc=0.052638, BlockTillAllRequestsFinished=0.004664, ResetLoadersForSaveUnMarkAllObjects=0.114936, TagPackageExports=1.120377, BeginCacheForCookedPlatformData=0.002667, SerializeImports=1.748364, GatherLocalizableTextData=1.851309, MarkNames=0.021324, SerializeSummary=0.011660, SerializeNames=0.098944, SerializeGatherableTextData=0.007331, BuildExportMap=0.078287, SortExportsNonSeekfree=0.091951, SortExportsSeekfreeConstructor=0.009328, SortExportsSeekfreeInner=9.479753, SortExportsSeekfree=0.006996, BuildDependencyMap=0.023656, SerializeImportMap=0.011329, SerializeExportMap=0.011992, SerializeDependencyMap=0.005327, SerializeStringAssetReferenceMap=0.002000, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.279181, SerializeExports=1.862634, SerializeBulkData=0.006996, MoveFile=0.958469, UnaccountedTime=0.170574, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_6, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/NewBlueprint_Auto1.uasset, AutoPackageBackupDelegate=0.133593, FlushAsyncLoading=0.004664, FlushStreamingFunc=0.054970, BlockTillAllRequestsFinished=0.004329, ResetLoadersForSaveUnMarkAllObjects=0.103276, TagPackageExports=0.010658, BeginCacheForCookedPlatformData=0.001002, SerializeImports=0.509385, GatherLocalizableTextData=0.012323, MarkNames=0.004001, SerializeSummary=0.009328, SerializeNames=0.009328, SerializeGatherableTextData=0.001330, BuildExportMap=0.008661, SortExportsNonSeekfree=0.002667, SortExportsSeekfreeConstructor=0.009660, SortExportsSeekfreeInner=0.016991, SortExportsSeekfree=0.002000, BuildDependencyMap=0.004996, SerializeImportMap=0.038646, SerializeExportMap=0.026986, SerializeDependencyMap=0.000998, SerializeStringAssetReferenceMap=0.001665, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014327, SerializeExports=0.004996, SerializeBulkData=0.003330, MoveFile=1.094062, UnaccountedTime=0.131927, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
